id,id_scheme,type_id,name_ru,name_yo,name_en,abbr,parent_id,admin1,lat,lon,wd,geonames,fias,oktmo,iso,status,replaced_by,source_id,source_rev,updated_at,notes
wd:Q18407488,wikidata,municipality,Шеинское сельское поселение,,,,wd:Q2216782,RU-BEL,50.68194444,36.87638889,Q18407488,,,14640488,,active,,wikidata,,2026-09-14,
wd:Q18407472,wikidata,municipality,Ериковское сельское поселение,,,,wd:Q2216635,RU-BEL,50.72027778,36.51,Q18407472,,,14610430,,active,,wikidata,,2026-09-14,
wd:Q18406896,wikidata,municipality,Должанское сельское поселение,,,,wd:Q246832,RU-BEL,50.26611111,38.50694444,Q18406896,,,14625416,,active,,wikidata,,2026-09-14,
wd:Q18406567,wikidata,municipality,Джалиндинский сельсовет,,,,wd:Q2218597,RU-AMU,53.48083333,123.90333333,Q18406567,,,10649408,,active,,wikidata,,2026-09-14,
wd:Q18406189,wikidata,municipality,Новоенисейский сельсовет,,,,wd:Q528469,RU-KK,53.16394444,91.51522222,Q18406189,,,95612440,,active,,wikidata,,2026-09-14,
wd:Q18406166,wikidata,municipality,Новогеоргиевский сельсовет,,,,wd:Q890394,RU-AST,45.87972222,47.45638889,Q18406166,,,12635432,,active,,wikidata,,2026-09-14,
wd:Q18407731,wikidata,municipality,Шляховское сельское поселение,,,,wd:Q2216782,RU-BEL,50.71694444,36.81416667,Q18407731,,,14640492,,active,,wikidata,,2026-09-14,
wd:Q18406052,wikidata,municipality,Новенское сельское поселение,,,,wd:Q2217227,RU-BEL,50.97361111,36.14,Q18406052,,,14638428,,active,,wikidata,,2026-09-14,
wd:Q18406049,wikidata,municipality,Новгородский сельсовет,,,,wd:Q2218102,RU-AMU,51.235,128.10916667,Q18406049,,,10642432,,active,,wikidata,,2026-09-14,
wd:Q20084735,wikidata,municipality,Большекасаргульский сельсовет,,,,wd:Q1753209,RU-KGN,56.1528406,62.3344946,Q20084735,,,37612404,,active,,wikidata,,2026-09-14,
wd:Q20084681,wikidata,municipality,Чажемтовское сельское поселение,,,,wd:Q2217076,RU-TOM,58.061993,82.821902,Q20084681,,,69632485,,active,,wikidata,,2026-09-14,
wd:Q19836461,wikidata,municipality,Первомайское сельское поселение,,Pervomayskoye rural settlement,,wd:Q1634057,RU-CHE,53.31527778,59.37944444,Q19836461,,,75603444,,active,,wikidata,,2026-09-14,
wd:Q19836440,wikidata,municipality,Пьянковский сельсовет,,,,iso:RU-KGN,RU-KGN,55.85,65.08333333,Q19836440,,,37604455,,active,,wikidata,,2026-09-14,
wd:Q19836469,wikidata,municipality,Зарослинский сельсовет,,,,iso:RU-KGN,RU-KGN,55.8957209,65.2634239,Q19836469,,,37604424,,active,,wikidata,,2026-09-14,
wd:Q20084733,wikidata,municipality,Твердышский сельсовет,,,,wd:Q1753266,RU-KGN,55.7448447,64.495368,Q20084733,,,37610460,,active,,wikidata,,2026-09-14,
wd:Q19836463,wikidata,municipality,Магнитное сельское поселение,,Magnitnoye rural settlement,,wd:Q1634057,RU-CHE,53.20472222,59.52944444,Q19836463,,,75603433,,active,,wikidata,,2026-09-14,
wd:Q20084675,wikidata,municipality,Поповский сельсовет,,,,wd:Q1753244,RU-KGN,55.4163731,66.0663056,Q20084675,,,37606446,,active,,wikidata,,2026-09-14,
wd:Q19836454,wikidata,municipality,Петрецовское сельское поселение,,,,wd:Q1656119,RU-KOS,58.82083333,46.69638889,Q19836454,,,34606436,,active,,wikidata,,2026-09-14,
wd:Q20084737,wikidata,municipality,Верхнеключевской сельсовет,,,,wd:Q1753209,RU-KGN,56.2597529,62.2414112,Q20084737,,,37612412,,active,,wikidata,,2026-09-14,
wd:Q20084668,wikidata,municipality,Село Растопуловка,,,,wd:Q1765366,RU-AST,46.50083333,48.03472222,Q20084668,,,12642446,,active,,wikidata,,2026-09-14,
wd:Q20084701,wikidata,municipality,Крестовский сельсовет,,,,wd:Q1639532,RU-KGN,56.3711092,62.8451228,Q20084701,,,37608426,,active,,wikidata,,2026-09-14,
wd:Q20084717,wikidata,municipality,Улу-Юльское сельское поселение,,,,wd:Q1762687,RU-TOM,57.710104,85.792362,Q20084717,,,69648450,,active,,wikidata,,2026-09-14,
wd:Q20084704,wikidata,municipality,Дмитриевское сельское поселение,,Dmitriyevskoye rural settlement,,wd:Q1043231,RU-AL,52.441136,86.915143,Q20084704,,,84625420,,active,,wikidata,,2026-09-14,
wd:Q19836439,wikidata,municipality,Восточный сельсовет,,,,wd:Q2639954,RU-STA,44.3145648,44.1964373,Q19836439,,,07650402,,active,,wikidata,,2026-09-14,
wd:Q19836452,wikidata,municipality,Першинский сельсовет,,,,iso:RU-KGN,RU-KGN,56.08333333,65.4,Q19836452,,,37604452,,active,,wikidata,,2026-09-14,
wd:Q20084748,wikidata,municipality,Шутихинский сельсовет,,,,wd:Q1753209,RU-KGN,56.0609435,62.6438284,Q20084748,,,37612460,,active,,wikidata,,2026-09-14,
wd:Q20084699,wikidata,municipality,Затеченский сельсовет,,,,wd:Q1639532,RU-KGN,56.2308284,62.9269838,Q20084699,,,37608415,,active,,wikidata,,2026-09-14,
wd:Q20084723,wikidata,municipality,Вяткинский сельсовет,,,,wd:Q1753266,RU-KGN,55.9806417,64.5032215,Q20084723,,,37610416,,active,,wikidata,,2026-09-14,
wd:Q20084669,wikidata,municipality,Масловский сельсовет,,,,wd:Q1753860,RU-KGN,55.07305556,64.24472222,Q20084669,,,37616440,,active,,wikidata,,2026-09-14,
wd:Q20084707,wikidata,municipality,Смирновский сельсовет,,,,wd:Q1639532,RU-KGN,56.3069437,63.2034016,Q20084707,,,37608478,,active,,wikidata,,2026-09-14,
