id,id_scheme,type_id,name_ru,name_yo,name_en,abbr,parent_id,admin1,lat,lon,wd,geonames,fias,oktmo,iso,status,replaced_by,source_id,source_rev,updated_at,notes
wd:Q7938,wikidata,city,Киришское городское поселение,,Kirishi,,iso:RU-LEN,RU-LEN,59.44972222,32.00861111,Q7938,548442,,41624101001,,active,,wikidata,,2026-09-15,
wd:Q15279,wikidata,city,Любань,,Lyuban,,iso:RU-LEN,RU-LEN,59.35,31.25,Q15279,532637,,41648105001,,active,,wikidata,,2026-09-15,
wd:Q7705,wikidata,city,Коммунар,,Kommunar,,iso:RU-LEN,RU-LEN,59.62166667,30.39361111,Q7705,545788,,41618105001,,active,,wikidata,,2026-09-15,
wd:Q15281,wikidata,city,Никольское,,Nikolskoye,,iso:RU-LEN,RU-LEN,59.7,30.78333333,Q15281,521509,,41648108001,,active,,wikidata,,2026-09-15,
wd:Q4201239,wikidata,city,Иннополис,,Innopolis,,iso:RU-TA,RU-TA,55.7505,48.747,Q4201239,11280178,,92620109001,,active,,wikidata,,2026-09-15,
wd:Q7054,wikidata,city,Дальнегорск,,Dalnegorsk,,iso:RU-PRI,RU-PRI,44.55388889,135.56611111,Q7054,2051471,,05707000001,,active,,wikidata,,2026-09-15,
wd:Q15301,wikidata,city,Подпорожье,,Podporozhye,,iso:RU-LEN,RU-LEN,60.91666667,34.16666667,Q15301,508034,,41636101001,,active,,wikidata,,2026-09-15,
wd:Q5660,wikidata,city,Балтийск,,Baltiysk,,iso:RU-KGD,RU-KGD,54.65,19.91666667,Q5660,2609906,,27705000001,,active,,wikidata,,2026-09-15,
wd:Q198852,wikidata,city,Юхнов,,Yukhnov,,iso:RU-KLU,RU-KLU,54.75,35.23333333,Q198852,466658,,29650101001,,active,,wikidata,,2026-09-15,
wd:Q15256,wikidata,city,Ивангород,,Ivangorod,,iso:RU-LEN,RU-LEN,59.36537889,28.21971194,Q15256,555624,,41621102001,,active,,wikidata,,2026-09-15,
wd:Q5663,wikidata,city,Гусев,,Gusev,,iso:RU-KGD,RU-KGD,54.59222,22.19972,Q5663,557882,,,,active,,wikidata,,2026-09-15,
wd:Q198826,wikidata,city,Юрьев-Польский,,Yuryev-Polsky,,iso:RU-VLA,RU-VLA,56.5,39.68333333,Q198826,466215,,17656101001,,active,,wikidata,,2026-09-15,
wd:Q198834,wikidata,city,Юрьевецкое городское поселение,,Yuryevets,,iso:RU-IVA,RU-IVA,57.31666667,43.1,Q198834,466258,,24637101001,,active,,wikidata,,2026-09-15,
wd:Q5671,wikidata,city,Неман,,Neman,,iso:RU-KGD,RU-KGD,55.03333333,22.03333333,Q5671,522742,,27514000001,,active,,wikidata,,2026-09-15,
wd:Q198802,wikidata,city,Южа,,Yuzha,,iso:RU-IVA,RU-IVA,56.58333333,42.01666667,Q198802,466084,,24635101001,,active,,wikidata,,2026-09-15,
wd:Q15306,wikidata,city,Светогорск,,Svetogorsk,,iso:RU-LEN,RU-LEN,61.10833333,28.85833333,Q15306,485639,,41615114001,,active,,wikidata,,2026-09-15,
