id,id_scheme,type_id,name_ru,name_yo,name_en,abbr,parent_id,admin1,lat,lon,wd,geonames,fias,oktmo,iso,status,replaced_by,source_id,source_rev,updated_at,notes
wd:Q21335855,wikidata,village,Грицинин,,,,wd:Q18409376,RU-BEL,50.303823,38.682795,Q21335855,,,14625436116,,active,,wikidata,,2026-09-15,
wd:Q21336790,wikidata,village,Коммуна,,,,wd:Q16699295,RU-BEL,50.744448,37.346048,Q21336790,,,14640476131,,active,,wikidata,,2026-09-15,
wd:Q21335811,wikidata,village,Готовье,,Gotovye,,wd:Q1653745,RU-BEL,51.166423,37.985808,Q21335811,,,14740000201,,active,,wikidata,,2026-09-15,
wd:Q21336114,wikidata,village,Думное,,,,wd:Q18407831,RU-BEL,51.092627,36.777675,Q21336114,,,14646420131,,active,,wikidata,,2026-09-15,
wd:Q21336144,wikidata,village,Ездоцкий,,,,wd:Q18401833,RU-BEL,50.74527,38.45444,Q21336144,,,14642412131,,active,,wikidata,,2026-09-15,
wd:Q21335786,wikidata,village,Горовое,,Gorovoye,,wd:Q18406337,RU-BEL,50.582188,38.249512,Q21335786,,,14642448111,,active,,wikidata,,2026-09-15,
wd:Q21336111,wikidata,village,Дукмасивка,,,,wd:Q18396524,RU-BEL,50.762878,37.489374,Q21336111,,,14640408126,,active,,wikidata,,2026-09-15,
wd:Q21336779,wikidata,village,Колтуновка,,Koltunovka,,wd:Q4308994,RU-BEL,50.651528,38.778917,Q21336779,,,14605476116,,active,,wikidata,,2026-09-15,
wd:Q21335869,wikidata,village,Грушевка,,Grushevka,,wd:Q17506549,RU-BEL,50.412373,37.691062,Q21335869,,,14630416101,,active,,wikidata,,2026-09-15,
wd:Q21336055,wikidata,village,Драгунское,,Dragunskoye,,wd:Q18409134,RU-BEL,50.741256,36.287006,Q21336055,,,14658456106,,active,,wikidata,,2026-09-15,
wd:Q21336020,wikidata,village,Долгое,,Dolgoye,,wd:Q18406896,RU-BEL,50.265078,38.498157,Q21336020,,,14625416101,,active,,wikidata,,2026-09-15,
wd:Q21336033,wikidata,village,Донцов,,"Dontsov, Belgorod Oblast",,wd:Q4107070,RU-BEL,50.934087,36.060537,Q21336033,,,14648412126,,active,,wikidata,,2026-09-15,
wd:Q21336775,wikidata,village,Колотов,,,,wd:Q18409376,RU-BEL,50.36407,38.629812,Q21336775,,,14625436131,,active,,wikidata,,2026-09-15,
wd:Q21336009,wikidata,village,Долгаловка,,,,wd:Q19836820,RU-BEL,50.049316,38.151791,Q21336009,,,14620416106,,active,,wikidata,,2026-09-15,
wd:Q21335872,wikidata,village,Грушки-Первые,,,,wd:Q18405887,RU-BEL,51.024659,36.747671,Q21335872,,,14646151111,,active,,wikidata,,2026-09-15,
wd:Q21335959,wikidata,village,Деркунский,,,,wd:Q18409376,RU-BEL,50.353421,38.648668,Q21335959,,,14625436126,,active,,wikidata,,2026-09-15,
wd:Q21336090,wikidata,village,Дуброва,,,,wd:Q18406805,RU-BEL,50.86334,36.348864,Q21336090,,,14658420111,,active,,wikidata,,2026-09-15,
wd:Q21336056,wikidata,village,Драгунское,,Dragunskoye,,wd:Q18202998,RU-BEL,50.63752,36.45546,Q21336056,,,14610460106,,active,,wikidata,,2026-09-15,
wd:Q21336788,wikidata,village,Комаревцево,,,,wd:Q19836969,RU-BEL,51.093792,37.749643,Q21336788,,,14654456111,,active,,wikidata,,2026-09-15,
wd:Q21336088,wikidata,village,Дубравка,,,,wd:Q4151434,RU-BEL,51.175805,37.565659,Q21336088,,,14730000436,,active,,wikidata,,2026-09-15,
wd:Q21336769,wikidata,village,Коломыцево,,Kolomytsevo,,wd:Q18399336,RU-BEL,50.544638,38.370389,Q21336769,,,14642408101,,active,,wikidata,,2026-09-15,
wd:Q21336062,wikidata,village,Дроново,,Dronovo,,wd:Q16022281,RU-BEL,50.38111,38.0525,Q21336062,7690768,,14620464121,,active,,wikidata,,2026-09-15,
wd:Q21336067,wikidata,village,Дружный,,,,wd:Q18405991,RU-BEL,50.757681,36.616939,Q21336067,,,14658416126,,active,,wikidata,,2026-09-15,
wd:Q21335868,wikidata,village,Грузское,,Gruzskoye,,wd:Q16640218,RU-BEL,50.508,35.974,Q21335868,,,14615432101,,active,,wikidata,,2026-09-15,
wd:Q21335795,wikidata,village,Городище,,"Gorodishche, Starooskolsky District, Belgorod Oblast",,wd:Q1653745,RU-BEL,51.13916667,38.06194444,Q21335795,,,14740000196,,active,,wikidata,,2026-09-15,
wd:Q21336054,wikidata,village,Драгунка,,Dragunka,,wd:Q18407047,RU-BEL,51.022733,35.95118,Q21336054,,,14638416101,,active,,wikidata,,2026-09-15,
wd:Q21336021,wikidata,village,Долгое,,,,wd:Q4151434,RU-BEL,51.30865,37.312702,Q21336021,,,14730000171,,active,,wikidata,,2026-09-15,
wd:Q21335973,wikidata,village,Дмитриевка,,"Dmitriyevka, Starooskolsky District, Belgorod Oblast",,wd:Q1653745,RU-BEL,51.228,38.1179,Q21335973,566103,,14740000206,,active,,wikidata,,2026-09-15,
wd:Q21335911,wikidata,village,Дальняя Игуменка,,,,wd:Q18404607,RU-BEL,50.6874,36.7304,Q21335911,567227,,14640448106,,active,,wikidata,,2026-09-15,
wd:Q21336068,wikidata,village,Дружный-Второй,,,,wd:Q18399691,RU-BEL,50.931256,37.280596,Q21336068,,,14640436111,,active,,wikidata,,2026-09-15,
wd:Q21335975,wikidata,village,Дмитриевка,,"Dmitriyevka, Yakovlevsky District, Belgorod Oblast",,wd:Q18406805,RU-BEL,50.827266,36.339593,Q21335975,,,14658420101,,active,,wikidata,,2026-09-15,
wd:Q21335936,wikidata,village,Дегтярное,,,,wd:Q18409376,RU-BEL,50.274247,38.673865,Q21335936,,,14625436106,,active,,wikidata,,2026-09-15,
wd:Q21335820,wikidata,village,Грачевка,,,,wd:Q18399118,RU-BEL,50.746189,37.949833,Q21335820,,,14644476111,,active,,wikidata,,2026-09-15,
wd:Q21335825,wikidata,village,Гремучий,,Gremuchiy,,wd:Q18407472,RU-BEL,50.75054,36.47098,Q21335825,,,14610430121,,active,,wikidata,,2026-09-15,
wd:Q21335827,wikidata,village,Гремучий,,Gremuchy,,wd:Q19836918,RU-BEL,51.169695,36.870174,Q21335827,,,14646440116,,active,,wikidata,,2026-09-15,
wd:Q21335763,wikidata,village,Гора-Подол,,Gora-Podol,,wd:Q18405671,RU-BEL,50.47389,35.64639,Q21335763,,,14632428101,,active,,wikidata,,2026-09-15,
wd:Q21335830,wikidata,village,Гремячье,,,,wd:Q4266286,RU-BEL,50.737067,36.941491,Q21335830,,,14640444106,,active,,wikidata,,2026-09-15,
wd:Q21336032,wikidata,village,Домановка,,Domanovka,,wd:Q18408138,RU-BEL,50.984253,36.963832,Q21336032,,,14646448106,,active,,wikidata,,2026-09-15,
wd:Q21336107,wikidata,village,Дубянка,,,,wd:Q4151434,RU-BEL,51.143461,37.657341,Q21336107,,,14730000176,,active,,wikidata,,2026-09-15,
wd:Q21335812,wikidata,village,Готовье,,Gotovye,,wd:Q18406025,RU-BEL,50.849626,38.661756,Q21335812,,,14641423101,,active,,wikidata,,2026-09-15,
wd:Q21335782,wikidata,village,Горки,,Gorki,,wd:Q18405732,RU-BEL,51.041425,38.738104,Q21335782,,,14641417101,,active,,wikidata,,2026-09-15,
wd:Q21336162,wikidata,village,Ендовицкий,,,,wd:Q18408041,RU-BEL,50.58119,38.49156,Q21336162,,,14642424116,,active,,wikidata,,2026-09-15,
wd:Q21335898,wikidata,village,Гущенка,,,,wd:Q18326882,RU-BEL,50.692644,37.930267,Q21335898,,,14644434126,,active,,wikidata,,2026-09-15,
wd:Q21335912,wikidata,village,Дальняя Ливенка,,,,wd:Q4151434,RU-BEL,51.109216,37.512973,Q21335912,,,14730000166,,active,,wikidata,,2026-09-15,
wd:Q21336140,wikidata,village,Евсеев,,,,wd:Q18401029,RU-BEL,50.50217,38.28114,Q21336140,,,14642436111,,active,,wikidata,,2026-09-15,
wd:Q21336161,wikidata,village,Емельяновка,,,,wd:Q4237183,RU-BEL,50.898092,37.128152,Q21336161,,,14640440121,,active,,wikidata,,2026-09-15,
wd:Q21336773,wikidata,village,Колотиловка,,Kolotilovka,,wd:Q18326896,RU-BEL,50.811857,35.439517,Q21336773,,,14643418101,,active,,wikidata,,2026-09-15,
wd:Q21336771,wikidata,village,Колосково,,Koloskovo,,wd:Q18399351,RU-BEL,50.2428,37.9983,Q21336771,564987,,14620436101,,active,,wikidata,,2026-09-15,
wd:Q21335853,wikidata,village,Гринево,,,,wd:Q18401140,RU-BEL,50.645271,37.679556,Q21335853,,,14644416111,,active,,wikidata,,2026-09-15,
wd:Q21336064,wikidata,village,Дружба,,"Druzhba, Belgorod Oblast",,iso:RU-BEL,RU-BEL,50.17,38.08861,Q21336064,7690792,,14620480126,,active,,wikidata,,2026-09-15,
